NewsTitle,NewsDate,Region,Province,Department,Link_News
จังหวัดยโสธร ประชุมคณะกรรมการโรคติดต่อจังหวัด พิจารณาผ่อนคลายมาตรการเดินทาง การจัดกิจกรรม การเปิดให้บริการของห้างสรรพสินค้า ร้านอาหาร และเน้นการป้องกัน การแพร่ระบาดภายในในพื้นที่และการฉีดวัคซีนโควิด-19 ในกลุ่มนักเรียน,15/10/2021,ภาคตะวันออกเฉียงเหนือ,ยโสธร,สำนักงานประชาสัมพันธ์จังหวัดยโสธร,https://thainews.prd.go.th/th/news/detail/TCATG211015185714418
ยะลา เร่งฉีดเชิงรุก Pfizer เข็มแรก ครอบคลุมนักเรียน เรียนต่างจังหวัด ปชช. Walk-in ยับยั้งโควิด-19,16/10/2021,ภาคใต้,ยะลา,สทท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211016094433508
ยะลา เปิดฉีดวัคซีนไฟเซอร์ เข็มแรก เร่งสร้างภูมิคุ้มกันประชาชน,16/10/2021,ภาคใต้,ยะลา,สวท.ยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211016102252523
มั่นใจปัญหาความเข้าใจเกี่ยวกับวัคซีนในพื้นที่ชายแดนใต้จะดีขึ้น หลังคณะกรรมการอิสลามประจำจังหวัด และ อสม.ในพื้นที่ร่วมมือดี ,16/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,Radio-สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211016113213560
"บรูไนจะเริ่มฉีดวัคซีนโควิด-19เข็มกระตุ้นให้กลุ่มแนวหน้า ขณะที่ยอดผู้ติดเชื้อสะสมทะลุ   10,000 คนแล้ว",16/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211016113559565
ยะลา Walk in ไฟเซอร์เข็มแรก เร่งสร้างภูมิคุ้มกันประชาชน ครอบคลุมร้อยละ 70 ภายในตุลาคมนี้,16/10/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211016120453579
บรรยากาศที่ด่านตรวจท่าฉัตรไชย จังหวัดภูเก็ต มีประชาชนเดินทางเข้ามาอย่างคึกคัก หลังจากจังหวัดภูเก็ตประกาศคลายมาตรการเดินทางเข้าจังหวัดวันนี้วันแรก คาดยอดรถถึง 1 หมื่นคัน จากเดิมก่อนหน้านี้วันละประมาณ 1 พันกว่าคัน,16/10/2021,ภาคใต้,ภูเก็ต,สวท.ภูเก็ต,https://thainews.prd.go.th/th/news/detail/TCATG211016161434633
ฟิลิปปินส์เริ่มฉีดวัคซีนโควิด-19 ให้เยาวชนอายุ 12-17 ปี ก่อนการทดลองเปิดเรียนแบบปกติ  ในเดือนหน้า,16/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211016182833657
นักเรียนในสังกัด กทม. ได้รับวัคซีนไฟเซอร์แล้วร้อยละ 87,17/10/2021,ภาคกลางและปริมณฑล,กรุงเทพมหานคร,สถานีวิทยุกระจายเสียงแห่งประเทศไทย,https://thainews.prd.go.th/th/news/detail/TCATG211017141443815
ผู้ว่าฯ ยะลา เชิงรุกลงพื้นที่ตรวจเยี่ยมการฉีดวัคซีนไฟเซอร์ ที่อำเภอยะหา เร่งเพิ่มผู้เข้ารับวัคซีน ร้อยละ 70,17/10/2021,ภาคใต้,ยะลา,สำนักงานประชาสัมพันธ์จังหวัดยะลา,https://thainews.prd.go.th/th/news/detail/TCATG211017140307805
